id,label,f01|E:url[seminar],f02|#:text[abstract],f03|#:text[location],f04|#:text[LOCATION],f05|#:text[speaker],f06|#:text[SPEAKER],f07|#:text[date|time],f08|#:text[DATE|TIME],f09|#:tag[img],f10|#:text[tbc/tba],f11|#:tag[table],f12|#:url[neg_word],f13|#:text[seminar],f14|#ratio:text[LOCATION-TIME]
77126,-1,0,0,2,0,0,0,1,0,1,0,0,0,0,0
77141,-1,0,0,4,2,0,1,1,4,0,0,0,0,0,0
77159,-1,0,0,2,0,0,0,1,0,2,0,0,0,0,0
77535,-1,0,0,11,0,2,0,16,0,3,0,1,0,0,0
77566,-1,0,1,11,0,0,0,15,0,3,0,1,0,0,0
77610,2,1,0,6,6,4,7,1,0,3,0,1,0,11,6
77613,2,1,0,4,3,1,0,1,0,3,0,1,0,9,3
77615,2,1,0,9,7,1,0,1,0,3,0,1,0,16,7
77617,2,1,0,23,20,4,8,1,1,3,8,1,0,36,20
77954,-1,0,0,18,0,0,1,1,0,4,0,1,0,2,0
77975,-1,0,0,0,0,0,1,0,0,4,0,0,0,0,0
78020,-1,0,0,0,1,0,3,3,0,7,0,0,0,0,1
78174,-1,0,0,0,0,1,0,0,0,9,0,0,0,1,0
78189,-1,0,0,0,0,0,0,0,0,5,0,1,0,1,0
78200,-1,0,0,0,0,0,0,1,0,4,0,0,0,1,0
78203,-1,0,0,0,0,1,0,0,0,13,0,0,0,1,0
78204,-1,0,0,0,0,1,0,0,0,12,0,0,0,1,0
78206,-1,0,0,0,0,0,0,0,0,5,0,0,0,1,0
78213,-1,0,0,0,0,0,0,9,0,5,0,0,0,2,0
78227,-1,0,0,0,0,0,0,1,0,5,0,1,0,1,0
78241,-1,1,0,0,0,0,0,0,4,4,0,0,0,8,0
78251,1,1,0,0,0,0,0,0,4,4,0,0,0,6,0
78252,-1,0,0,0,0,2,1,0,0,30,0,0,0,1,0
78253,-1,1,0,1,0,3,13,0,2,5,0,0,0,2,0
78254,-1,1,1,2,0,2,4,0,2,10,0,0,0,3,0
78255,1,1,0,0,0,0,0,0,4,4,0,0,0,6,0
78256,-1,1,0,0,0,0,0,0,4,4,0,0,0,8,0
78257,-1,0,0,0,0,1,0,0,0,5,0,0,0,1,0
78368,2,1,0,3,3,1,13,1,12,1,0,0,0,10,0
78412,-1,0,0,0,0,1,8,0,0,3,0,1,0,1,0
78496,-1,0,1,1,1,0,4,0,0,2,0,0,0,1,1
78907,-1,0,0,4,6,2,5,2,5,5,0,0,0,10,1
81445,-1,0,0,1,0,1,0,1,1,0,0,0,0,2,0
81569,-1,0,7,22,20,6,0,21,142,0,0,1,0,49,0
81699,-1,0,0,22,7,161,4,111,21,0,0,1,0,6,0
81735,-1,0,0,2,0,33,1,48,1,0,0,1,0,5,0
81854,-1,0,0,18,13,32,10,24,4,0,0,1,0,1,3
82084,-1,0,0,8,1,268,0,6,3,0,0,1,0,0,0
82493,-1,0,0,3,7,13,1,0,0,0,0,1,0,0,7
82558,-1,0,0,71,30,325,14,93,27,0,0,11,0,13,1
87171,-1,0,0,3,5,1,3,0,3,5,0,1,0,9,1
90628,-1,0,0,5,0,1,0,0,0,2,0,0,0,0,0
90899,-1,1,1,1,1,1,0,0,2,9,0,3,0,0,0
92154,-1,0,1,3,0,4,48,4,80,77,0,1,0,15,0
92336,-1,0,0,11,1,1,0,15,0,4,0,1,0,1,1
92463,-1,1,2,0,0,0,0,0,0,0,0,0,0,6,0
92480,2,1,0,12,10,1,0,1,1,3,7,1,0,17,10
92557,2,1,0,1,1,5,38,5,36,14,0,4,0,8,0
92688,-1,0,0,10,0,0,0,1,2,3,0,0,0,0,0
92718,-1,0,0,0,1,0,0,0,0,1,0,0,0,3,1
92724,-1,0,0,2,0,0,1,1,0,1,0,0,0,0,0
92746,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92747,-1,0,0,2,0,0,0,1,0,6,0,0,0,0,0
92748,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93175,-1,0,0,11,0,0,0,16,1,3,0,1,0,0,0
93274,1,2,0,1,1,2,7,2,1,1,0,0,0,6,1
93275,1,2,0,1,1,2,5,2,1,1,0,0,0,6,1
93276,1,2,0,1,1,2,6,4,1,1,0,0,0,6,1
93278,1,2,0,1,1,2,6,2,1,1,0,0,0,6,1
93433,-1,0,0,1,0,1,0,1,0,4,0,1,0,1,0
94167,-1,0,0,0,0,2,3,3,1,8,0,0,0,9,0
94271,-1,0,10,7,3,2,6,2,0,11,0,0,0,5,3
94273,-1,0,0,0,0,0,0,1,0,8,0,0,0,1,0
94360,-1,0,0,0,2,0,0,1,1,9,0,0,0,0,2
94407,-1,0,0,0,0,0,0,1,0,9,0,0,0,0,0
94413,-1,0,0,0,0,0,2,4,3,11,0,0,0,0,0
94496,-1,0,0,1,0,0,5,1,2,5,0,0,0,1,0
94698,-1,0,0,1,1,1,10,5,0,24,0,7,0,0,1
94700,-1,0,0,10,5,1,101,0,0,24,0,7,0,0,5
94922,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94945,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95003,-1,0,0,0,0,1,0,0,1,4,0,3,0,0,0
95178,-1,0,0,4,0,0,0,0,0,2,0,0,0,0,0
95192,2,1,0,1,1,0,1,2,20,0,1,0,0,6,0
95198,-1,0,0,0,0,0,0,0,0,2,0,0,0,1,0
95205,2,1,0,1,1,0,1,2,20,0,1,0,0,6,0
95233,-1,0,0,1,0,0,0,0,1,10,0,0,0,0,0
95603,-1,0,0,4,0,0,0,2,1,1,0,0,0,1,0
97172,-1,0,0,2,0,0,0,1,0,1,0,0,0,0,0
98170,2,1,0,3,3,0,0,0,10,9,1,1,0,16,0
98191,1,1,1,3,1,0,0,2,3,16,0,1,0,11,0
98319,-1,1,0,1,0,1,0,0,2,10,0,1,0,37,0
98350,2,1,0,2,1,5,7,0,32,11,0,1,0,14,0
98410,1,1,0,5,0,1,1,2,3,16,0,1,0,9,0
98411,1,1,1,6,0,2,2,3,2,16,0,1,0,10,0
98412,1,1,1,4,1,2,2,4,3,16,0,1,0,10,0
98413,1,1,1,2,0,1,1,3,3,16,0,1,0,10,0
98414,1,1,1,2,0,2,1,3,3,17,0,1,0,12,0
98415,1,1,1,2,0,2,4,5,3,16,0,1,0,9,0
98416,1,1,1,2,1,2,0,3,3,16,0,1,0,9,0
98417,1,1,1,2,0,3,3,2,3,16,0,1,0,12,0
98418,1,1,1,2,0,2,1,5,3,16,0,1,0,11,0
98419,1,1,1,3,0,2,2,2,3,16,0,1,0,10,0
98555,-1,1,0,1,0,1,0,1,1,10,0,1,0,17,0
98569,2,1,0,4,4,0,59,0,127,10,0,1,0,12,0
98574,-1,1,0,1,0,1,0,0,1,9,0,1,0,16,0
98588,1,1,1,3,2,1,0,2,5,16,0,1,0,11,0
98589,1,1,1,3,2,1,0,2,5,16,0,1,0,11,0
98590,1,1,1,3,2,0,0,2,3,16,0,1,0,10,0
98594,1,1,1,4,2,0,0,2,3,16,0,1,0,10,0
98613,1,1,1,3,2,0,3,4,3,16,0,1,0,10,0
98647,1,1,1,3,2,0,0,4,3,16,0,1,0,10,0
98671,1,1,1,3,1,0,0,3,3,16,0,1,0,10,0
98678,1,1,5,3,1,0,0,2,3,16,0,1,0,10,0
98680,1,1,1,3,1,0,0,2,2,16,0,1,0,10,0
98710,1,1,1,2,0,1,2,2,3,17,0,2,0,11,0
98714,1,1,1,3,1,0,0,3,3,16,0,1,0,11,0
98774,1,1,1,3,0,0,0,3,4,16,0,1,0,12,0
98810,1,1,1,2,0,0,1,2,3,17,0,2,0,9,0
98823,1,1,1,2,0,0,0,2,3,16,0,1,0,9,0
98837,1,1,1,2,1,0,1,3,3,16,0,1,0,9,0
98838,1,1,1,2,0,0,1,4,3,16,0,1,0,11,0
98866,1,1,1,2,0,0,0,3,2,16,0,1,0,9,0
98888,-1,1,0,1,0,0,0,1,0,12,0,1,0,16,0
98913,1,1,1,2,0,0,0,2,3,16,0,1,0,9,0
98928,1,1,2,3,0,2,0,2,3,17,0,2,0,10,0
98929,1,1,1,2,0,1,0,2,3,16,0,1,0,11,0
98930,1,1,1,3,1,1,1,3,3,17,0,2,0,10,0
98935,1,1,1,4,1,1,3,2,3,16,0,1,0,11,0
98937,1,1,1,2,0,2,0,2,3,17,0,2,0,11,0
98943,1,1,0,3,1,0,0,2,3,16,0,1,0,9,0
98974,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98975,1,1,0,5,3,0,0,2,3,16,0,1,0,10,1
98976,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98977,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98978,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98979,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98980,1,1,0,2,0,0,0,2,2,16,0,1,0,10,0
98981,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98982,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98983,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98984,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98985,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98986,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98987,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98988,1,1,0,2,0,0,0,2,3,16,0,1,0,13,0
98989,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98990,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98991,1,1,3,2,0,0,0,2,3,16,0,1,0,10,0
98992,1,1,0,2,0,3,0,2,3,16,0,1,0,10,0
98993,1,1,0,2,0,0,0,2,2,16,0,1,0,10,0
98994,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98995,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98996,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98997,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98998,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98999,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
99000,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
99001,1,1,2,2,0,0,0,2,3,16,0,1,0,11,0
99002,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
99003,1,1,2,2,0,0,0,3,3,16,0,1,0,12,0
99004,1,1,1,2,0,0,0,3,3,16,0,1,0,13,0
99005,1,1,2,3,0,0,0,2,2,16,0,1,0,11,0
99006,1,1,2,2,0,0,0,2,3,16,0,1,0,10,0
99007,1,1,1,2,0,0,0,2,3,16,0,1,0,11,0
99008,1,1,1,2,0,0,0,2,2,16,0,1,0,10,0
99009,1,1,1,3,0,0,0,2,3,16,0,1,0,10,0
99010,1,1,1,2,0,0,0,2,3,16,0,1,0,12,0
99011,1,1,2,2,0,0,0,2,1,16,0,1,0,11,0
99012,1,1,2,5,0,0,0,2,3,16,0,1,0,11,0
99013,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
99014,1,1,0,2,0,0,0,2,2,16,0,1,0,10,0
99015,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
99016,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
99017,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
99018,1,1,1,2,0,0,0,5,3,16,0,1,0,10,0
99019,1,1,6,2,0,0,0,2,3,16,0,1,0,11,0
99020,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
99021,1,1,1,2,0,0,0,2,3,16,0,1,0,11,0
99022,1,1,1,6,0,0,0,2,3,16,0,1,0,12,0
99023,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
99049,1,1,1,2,0,0,1,2,3,16,0,1,0,10,0
99139,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
99140,1,1,1,2,0,0,0,2,3,16,0,1,0,11,0
99141,1,1,2,2,0,0,0,3,3,16,0,1,0,11,0
99142,1,1,1,2,0,0,0,2,3,16,0,1,0,11,0
99143,1,1,1,2,0,0,0,2,3,16,0,1,0,11,0
99144,1,1,0,2,0,0,0,2,3,16,3,1,0,10,0
99145,1,1,1,3,0,0,0,2,3,16,0,1,0,10,0
99146,1,1,1,2,0,0,0,2,3,16,0,1,0,11,0
99190,-1,1,0,1,0,0,0,1,0,11,0,1,0,16,0
99202,-1,1,0,3,2,0,0,0,3,12,0,1,0,15,0
99225,1,1,0,2,0,0,0,2,2,16,0,1,0,9,0
99263,1,1,1,2,0,0,1,2,3,16,0,1,0,10,0
99264,1,1,1,2,0,0,1,2,3,16,0,1,0,10,0
99265,-1,0,0,7,3,1,0,4,1,16,0,0,0,2,3
99287,1,1,1,3,4,2,0,2,3,16,0,1,0,10,1
99288,1,1,1,2,0,0,1,2,3,16,0,1,0,10,0
99289,-1,1,0,1,0,0,0,1,0,10,0,1,0,13,0
99290,1,1,1,2,0,0,1,2,3,16,0,1,0,10,0
99291,-1,1,0,1,0,1,0,0,2,10,0,1,0,37,0
99292,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
99293,1,1,1,2,0,0,1,3,3,16,0,1,0,10,0
99297,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
99298,1,1,1,2,0,0,1,2,3,16,0,1,0,10,0
99299,1,1,1,8,0,0,1,4,3,16,0,1,0,12,0
99302,2,1,0,3,5,1,1,0,9,9,0,1,0,16,0
99303,-1,1,0,1,0,1,0,1,1,10,0,1,0,17,0
99305,-1,1,0,1,0,0,0,1,0,11,0,1,0,14,0
99310,-1,1,0,1,0,0,3,1,0,11,0,1,0,13,0
99312,-1,1,0,1,0,0,0,1,0,11,0,1,0,13,0
99313,1,1,0,2,2,0,0,1,0,11,0,1,0,17,2
99314,-1,1,0,1,0,0,0,1,0,10,0,1,0,16,0
99316,1,1,1,2,0,0,1,3,4,16,0,1,0,11,0
99319,1,1,1,3,1,0,0,2,3,16,0,1,0,11,0
99321,1,1,1,4,2,0,0,2,3,8,0,0,0,4,0
99322,1,1,1,2,0,0,0,2,3,16,0,1,0,11,0
99323,1,1,1,4,1,1,1,2,3,16,0,1,0,11,0
99324,1,1,1,2,1,1,0,2,3,16,0,1,0,10,0
99325,-1,1,0,1,0,1,0,0,1,9,0,1,0,16,0
99328,2,1,0,5,6,0,5,1,26,9,0,1,0,16,0
99330,2,1,0,6,5,0,6,0,11,10,0,1,0,12,0
99334,2,1,0,1,1,0,0,0,6,14,1,1,0,19,0
99337,1,1,1,3,1,1,5,4,3,16,0,1,0,11,0
99341,2,1,0,4,4,0,59,0,127,10,0,1,0,12,0
99349,2,1,0,2,1,0,0,2,0,11,0,1,0,19,1
99356,1,1,0,2,0,0,0,2,3,16,3,1,0,10,0
99357,2,1,7,17,41,4,32,3,605,13,1,1,0,26,0
99360,2,1,0,8,7,0,0,1,17,10,0,1,0,18,0
99366,1,1,0,3,2,0,0,0,3,12,0,1,0,15,0
99397,1,1,1,3,1,1,0,3,3,16,0,1,0,11,0
99408,1,1,1,7,1,1,0,2,3,16,0,1,0,10,0
99410,1,1,1,8,1,0,0,4,3,16,0,1,0,10,0
99411,1,1,1,3,2,0,0,2,2,16,0,1,0,11,1
99412,1,1,1,3,2,1,0,2,3,16,0,1,0,10,0
99414,1,1,1,3,2,0,0,2,3,16,0,1,0,10,0
99415,-1,1,0,3,1,0,0,5,3,16,0,1,0,13,0
99416,1,1,1,3,2,0,0,5,3,16,0,1,0,10,0
99417,1,1,1,3,2,0,0,3,3,16,0,1,0,10,0
99428,1,1,1,3,1,0,0,3,3,16,0,1,0,12,0
99429,1,1,1,3,2,0,0,3,3,16,0,1,0,11,0
99455,-1,0,2,1,0,3,0,0,2,1,0,0,0,4,0
99457,2,1,0,14,11,0,12,0,48,12,0,1,0,14,0
99458,2,1,0,8,7,0,0,1,17,10,0,1,0,18,0
99578,1,1,1,3,2,1,1,2,3,16,0,1,0,10,0
99581,1,1,1,8,2,0,0,3,2,16,0,1,0,10,1
99582,1,1,1,3,2,0,0,2,3,16,0,1,0,10,0
99614,1,1,0,2,0,1,0,2,3,16,3,1,0,9,0
99618,1,1,1,7,2,2,1,2,3,16,0,1,0,10,0
99619,1,1,1,5,2,1,2,2,3,16,0,1,0,10,0
99620,1,1,1,3,1,0,0,2,1,16,0,1,0,10,1
99621,1,1,1,3,1,0,0,2,1,16,0,1,0,12,1
99622,1,1,1,3,1,0,0,2,3,16,0,1,0,9,0
99623,1,1,1,3,1,0,0,4,1,16,0,1,0,10,1
99624,1,1,1,3,1,0,0,3,1,16,0,1,0,11,1
99808,-1,0,0,1,0,0,0,0,0,5,0,0,0,0,0
99830,1,1,0,4,2,1,0,10,3,24,0,0,0,16,0
99868,2,1,3,14,13,0,3,2,63,10,0,1,0,17,0
99871,1,1,1,3,2,1,0,2,3,16,0,1,0,10,0
99875,1,1,1,7,1,2,0,3,3,16,0,1,0,12,0
99915,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
99917,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
99918,1,1,2,2,0,2,0,2,3,16,0,1,0,12,0
99973,1,1,2,2,0,0,0,2,3,16,0,1,0,10,0
99979,1,1,1,3,0,1,0,2,3,16,0,1,0,14,0
100001,1,1,1,3,0,1,4,2,2,16,0,1,0,10,0
100002,1,1,1,2,0,0,0,6,3,16,0,1,0,11,0
100003,1,1,1,2,0,1,1,2,3,16,0,1,0,12,0
100006,1,1,1,2,0,1,1,3,3,16,0,1,0,10,0
100009,1,1,2,6,4,1,0,7,3,16,0,1,0,12,1
100026,1,1,1,2,0,1,0,3,1,16,0,1,0,14,0
100034,1,1,1,2,0,2,0,4,3,16,0,1,0,12,0
100035,1,1,1,3,0,2,1,2,3,16,0,1,0,10,0
100036,1,1,1,2,0,2,0,2,3,16,0,1,0,11,0
100037,1,1,1,2,0,0,0,2,3,16,0,1,0,11,0
100038,1,1,1,2,0,1,2,3,3,16,0,1,0,11,0
100039,1,1,1,4,0,0,0,2,3,16,0,1,0,11,0
100040,1,1,1,2,0,1,1,2,3,16,0,1,0,12,0
100041,1,1,1,4,0,1,1,2,3,16,0,1,0,11,0
100042,1,1,1,5,0,1,5,2,3,16,0,1,0,10,0
100043,1,1,1,2,0,2,4,4,3,16,0,1,0,11,0
100044,1,1,1,2,0,1,1,2,3,16,0,1,0,10,0
100045,1,1,1,2,0,2,2,3,3,16,0,1,0,12,0
100046,1,1,1,2,0,0,0,2,3,16,1,1,0,10,0
100048,1,1,1,2,0,0,0,2,1,16,0,1,0,11,0
100064,1,1,2,2,0,1,0,2,3,16,0,1,0,10,0
100089,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
100094,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
100095,1,1,1,2,0,0,0,2,3,16,0,1,0,12,0
100099,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
100235,1,1,1,2,0,1,0,2,3,17,0,2,0,11,0
100236,1,1,1,2,0,0,0,2,2,17,0,2,0,11,0
100238,1,1,1,3,0,1,0,2,3,17,0,2,0,12,0
100241,1,1,1,3,1,1,1,3,3,17,0,2,0,11,0
100251,-1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
100297,1,1,1,3,2,0,0,3,3,16,0,1,0,10,0
100381,1,1,1,2,0,1,0,5,3,16,0,1,0,12,0
100385,1,1,1,3,0,1,1,2,3,16,0,1,0,11,0
100388,1,1,1,2,0,0,0,2,3,16,0,1,0,11,0
100389,1,1,1,2,0,0,0,2,4,16,0,1,0,10,0
100390,1,1,1,2,0,0,0,3,3,16,0,1,0,10,0
100391,1,1,1,2,0,0,0,3,3,16,0,1,0,11,0
100392,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
100393,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
100394,1,1,1,3,0,1,2,4,1,16,0,1,0,11,0
100395,1,1,1,2,0,1,5,18,2,16,0,1,0,12,0
100396,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
100397,1,1,1,2,0,1,1,2,3,16,0,1,0,11,0
100398,1,1,1,2,0,0,0,3,3,16,0,1,0,11,0
100400,1,1,1,2,0,3,0,2,3,16,0,1,0,10,0
100433,1,1,1,2,0,1,1,2,3,16,0,1,0,10,0
100446,2,0,0,1,0,1,0,3,6,16,0,1,0,28,0
100489,-1,0,1,0,1,1,1,6,0,1,1,0,0,8,1
103123,-1,0,0,0,0,0,0,0,1,2,0,3,0,0,0
104243,-1,0,0,0,0,0,0,0,1,6,0,3,0,0,0
105282,1,1,0,1,1,2,1,1,4,3,0,0,1,11,0
105736,-1,0,0,5,1,2,0,1,6,4,0,0,0,0,0
105744,-1,0,1,9,0,2,0,2,3,3,0,0,0,0,0
105769,-1,0,0,2,0,0,0,0,0,1,0,0,0,1,0
105771,-1,0,0,0,0,0,1,1,0,3,0,0,0,0,0
105791,-1,1,0,0,1,0,0,0,0,3,0,1,0,8,1
105994,-1,0,0,0,0,0,0,1,0,4,0,1,0,0,0
106075,-1,1,0,1,1,0,7,1,2,3,0,0,0,10,0
106300,-1,1,2,2,1,1,3,0,2,3,0,0,0,6,0
106328,-1,0,0,0,1,0,0,0,0,2,0,0,0,1,1
106522,-1,0,0,3,0,0,2,8,6,4,0,0,0,2,0
106578,-1,0,0,1,0,0,0,0,2,0,0,0,0,2,0
106671,-1,0,0,6,2,0,166,0,1,1,0,0,0,2,2
106741,-1,0,0,6,2,1,165,0,0,0,0,0,0,4,2
106854,-1,0,0,4,0,2,0,5,17,47,0,0,0,0,0
107206,-1,0,0,1,1,1,2,2,0,7,0,0,0,1,1
107471,1,2,0,3,1,0,0,6,6,5,0,0,0,17,0
107484,2,1,0,8,3,3,0,12,7,3,0,0,0,12,0
107488,2,1,0,13,5,4,3,17,8,3,0,0,0,22,0
107500,1,2,0,4,1,2,0,8,6,5,0,0,0,18,0
107501,1,2,0,3,0,2,4,8,8,5,0,0,0,16,0
107503,1,2,0,4,1,2,0,8,6,5,0,0,0,18,0
107523,1,2,0,3,1,0,0,6,6,5,0,0,0,17,0
107524,1,2,0,4,1,1,4,8,5,5,0,0,0,12,0
107547,1,3,0,0,1,1,3,1,2,1,0,1,0,9,0
107549,-1,1,0,2,0,1,7,1,1,2,0,1,0,4,0
107566,1,2,0,3,1,0,0,0,7,3,0,0,0,11,0
107576,2,2,0,12,14,1,6,0,17,3,0,0,0,26,0
107672,2,2,0,16,17,0,12,1,15,3,0,0,0,28,1
107714,1,2,0,2,1,3,2,5,1,0,0,0,0,6,1
107744,1,2,0,4,1,1,0,8,6,5,0,0,0,16,0
107757,1,2,0,3,0,1,2,8,5,5,0,0,0,14,0
108006,2,1,0,0,8,1,5,3,3,10,2,1,0,12,2
108013,-1,0,0,0,1,0,0,1,0,6,0,0,0,2,1
108055,-1,0,0,0,1,0,0,1,0,6,0,0,0,2,1
108184,1,1,0,0,0,0,0,0,1,1,0,0,0,8,0
108399,-1,1,1,7,0,2,41,3,68,76,0,1,0,21,0
108714,-1,0,0,2,0,1,2,2,1,2,0,0,0,3,0
108920,-1,0,1,1,0,0,0,1,12,1,0,1,0,2,0
109105,-1,0,1,1,0,1,6,3,24,21,0,1,0,3,0
109133,1,2,0,0,0,1,2,0,1,3,0,1,0,8,0
109135,1,2,0,0,0,1,3,0,1,3,0,1,0,8,0
109136,1,2,0,0,0,1,2,0,1,3,0,1,0,8,0
109137,1,2,0,0,0,1,2,0,1,3,0,1,0,8,0
109186,1,2,0,3,2,1,0,0,6,3,0,0,0,9,0
109239,1,2,0,5,4,0,0,0,4,3,0,0,0,15,1
109406,-1,0,0,3,1,2,0,2,0,1,0,0,0,2,1
109534,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
109549,1,2,0,1,1,0,1,1,6,3,0,0,0,9,0
109551,1,1,0,0,0,0,3,1,9,3,0,0,0,7,0
109565,1,2,0,2,1,1,2,1,6,5,0,0,0,7,0
109795,2,1,1,15,0,0,10,4,7,4,0,0,0,12,0
109835,2,2,0,0,0,0,10,0,1,1,0,0,0,7,0
109861,1,2,0,0,0,1,2,0,1,3,0,1,0,8,0
109865,1,2,0,0,0,1,2,0,1,3,0,1,0,8,0
109866,1,2,0,0,0,1,2,0,1,3,0,1,0,8,0
109867,1,2,0,0,0,1,2,0,1,3,0,1,0,8,0
109883,2,1,0,4,3,0,20,0,42,5,0,8,0,8,0
110271,-1,0,0,1,0,4,0,4,1,13,0,0,1,1,0
110380,2,1,0,4,32,10,23,0,25,3,3,0,0,27,1
110389,1,1,0,3,2,2,1,0,6,3,1,0,0,8,0
110391,1,1,0,3,2,3,2,0,5,3,1,0,0,8,0
110401,1,1,0,4,1,1,0,0,5,3,1,0,0,8,0
110403,1,1,0,3,2,1,3,0,5,3,1,0,0,7,0
110406,1,2,0,3,3,2,3,2,5,3,1,0,0,10,0
110407,1,1,0,3,3,1,0,0,5,3,2,0,0,8,0
110408,2,1,0,3,25,3,21,0,26,3,1,0,0,26,0
110409,2,1,0,4,42,10,36,0,40,3,1,0,0,33,1
110410,2,1,0,2,17,3,26,0,15,3,1,0,0,22,1
110411,2,1,0,4,21,3,17,0,22,3,3,0,0,20,0
110412,2,1,0,3,24,4,23,0,21,3,1,0,0,26,1
110419,1,1,0,3,2,1,1,0,5,3,1,0,0,8,0
110422,1,1,0,3,1,1,0,0,5,3,1,0,0,9,0
110425,1,1,0,3,2,1,4,0,5,3,1,0,0,8,0
110426,1,1,0,3,2,1,3,0,5,3,1,0,0,8,0
110428,1,1,0,3,2,1,3,0,5,3,1,0,0,8,0
110429,1,1,0,3,2,1,3,0,5,3,1,0,0,8,0
110430,1,1,0,3,2,1,3,0,5,3,1,0,0,8,0
110431,1,1,0,3,2,1,3,0,5,3,1,0,0,11,0
110432,1,1,0,3,2,1,1,0,5,3,1,0,0,8,0
110433,1,1,0,3,2,1,1,2,5,3,1,0,0,11,0
110436,1,1,0,3,2,1,1,0,5,3,1,0,0,8,0
110440,1,1,0,3,2,1,1,0,5,3,1,0,0,9,0
110442,1,1,0,3,2,2,2,0,5,3,1,0,0,9,0
110443,1,1,0,4,2,2,3,0,5,3,1,0,0,8,0
110445,1,1,0,3,3,2,3,0,5,3,1,0,0,7,0
110447,1,1,0,8,3,2,0,3,5,3,1,0,0,9,0
110450,1,1,0,3,1,5,1,2,5,3,1,0,0,11,0
110454,1,1,0,3,1,5,1,2,5,3,1,0,0,11,0
110460,1,1,0,3,2,1,4,0,5,3,1,0,0,8,0
110462,1,1,0,3,3,1,1,0,5,3,1,0,0,8,0
110465,1,1,0,3,2,1,4,0,5,3,1,0,0,8,0
110466,1,1,0,3,2,1,4,0,5,3,1,0,0,8,0
110467,1,1,0,3,2,1,4,0,5,3,1,0,0,8,0
110468,1,1,0,3,2,1,4,0,5,3,1,0,0,8,0
110469,1,1,0,3,2,1,4,0,5,3,1,0,0,8,0
110471,1,1,0,3,3,2,1,0,5,3,1,0,0,8,0
110473,1,1,0,5,3,2,1,1,5,3,1,0,0,7,0
110479,1,1,0,3,2,3,6,0,5,3,1,0,0,9,0
110485,1,1,0,3,2,2,1,1,5,3,1,0,0,9,0
110487,1,2,1,3,4,2,11,1,5,3,1,0,0,15,0
110493,1,1,0,3,2,1,1,0,5,3,1,0,0,8,0
110494,1,1,0,3,2,1,1,0,5,3,1,0,0,8,0
110496,1,1,0,3,1,1,0,0,7,3,1,0,0,9,0
110499,1,1,0,4,3,1,1,0,5,3,1,0,0,9,0
110500,1,1,0,3,2,1,1,0,5,3,1,0,0,8,0
110501,1,1,0,4,1,1,3,0,5,3,1,0,0,7,0
110502,1,1,0,3,1,1,1,0,5,3,1,0,0,7,0
110504,1,1,0,7,1,1,0,0,6,3,1,0,0,7,0
110506,1,1,0,3,2,1,1,0,5,3,1,0,0,8,0
