id,url,label
19142,"http://www.inet.ox.ac.uk/event/1642",-1
19442,"http://www.inet.ox.ac.uk/library/view/222",-1
19447,"http://www.inet.ox.ac.uk/library/view/218",-1
19744,"http://www.inet.ox.ac.uk/library/filterbyauthor/199",-1
20019,"http://www.emod.ox.ac.uk/content/professor-john-muellbauer",-1
20040,"http://www.emod.ox.ac.uk/content/sir-tony-atkinson",-1
20389,"http://www.nuff.ox.ac.uk/Guardian/Campion/LookwhostalkingReport1/index44.html",-1
21139,"http://www.tsu.ox.ac.uk/oxtran/",-1
21317,"http://www.ovg.ox.ac.uk/Sue-Hallett",-1
21396,"http://www.ovg.ox.ac.uk/Anita-Evans",-1
21416,"http://maps.conted.ox.ac.uk/",-1
21440,"http://mosaic.conted.ox.ac.uk/prefs",-1
21446,"http://www.ovg.ox.ac.uk/pertussis-whooping-cough",-1
21565,"http://www.imm.ox.ac.uk/scientific-success",-1
21645,"http://www.imm.ox.ac.uk/newton-international-exchange-award",-1
21675,"http://www.imm.ox.ac.uk/career-seminars-past-speakers",2
21819,"http://www.rdm.ox.ac.uk/athena-swan-3",-1
21872,"http://www.imm.ox.ac.uk/selection-criteria",-1
21896,"http://www.oncology.ox.ac.uk/accessibility-info.html",-1
21918,"http://www.imm.ox.ac.uk/collective-seminar-list",2
21921,"http://www.imm.ox.ac.uk/consolidated-seminar-list",2
21926,"http://www.imm.ox.ac.uk/wimm-monday-seminars",2
21974,"http://mosaic.conted.ox.ac.uk/wiki/TitleIndex?action=diff&version=2",-1
22112,"http://www.ovg.ox.ac.uk/immunisation-seminar",-1
22166,"http://www.tall.ox.ac.uk/index.php",-1
22194,"http://www.tall.ox.ac.uk/research/past/reliefSim.php",-1
22497,"http://blogs.it.ox.ac.uk/ltglikes/category/teaching-tools/",-1
22593,"http://blogs.it.ox.ac.uk/melissa/2009/06/25/edgeless-universities/",-1
22606,"http://blogs.it.ox.ac.uk/melissa/2009/09/23/grand-designs/",-1
22794,"http://blogs.it.ox.ac.uk/melissa/2009/11/05/text-slides-and-videotape/",-1
22800,"http://blogs.it.ox.ac.uk/melissa/2009/10/23/edgeless/",-1
23008,"http://blogs.it.ox.ac.uk/ltgevents/2009/10/",-1
23010,"http://blogs.it.ox.ac.uk/ltgevents/2009/12/",-1
23018,"http://talks.ox.ac.uk/talk/index/16915",1
23033,"http://courses.it.ox.ac.uk/detail/TPLV",-1
23048,"http://blogs.it.ox.ac.uk/ltgevents/2013/03/",-1
23073,"http://blogs.it.ox.ac.uk/ltgevents/2014/05/09/research-data-management/",-1
23257,"http://blogs.it.ox.ac.uk/adamweblearn/2013/09/new-weblearn-welcome-page/",-1
23412,"http://blogs.it.ox.ac.uk/tii/2015/01/",-1
23442,"http://blogs.it.ox.ac.uk/fawei/2011/01/",-1
23461,"https://blogs.it.ox.ac.uk/oxtalent/oxtalent-competition/",-1
23466,"http://courses.it.ox.ac.uk/detail/TECF",-1
23624,"http://courses.it.ox.ac.uk/detail/TM13I",-1
23636,"http://courses.it.ox.ac.uk/detail/TWDF",-1
23642,"http://courses.it.ox.ac.uk/detail/TIMHS",-1
23669,"http://courses.it.ox.ac.uk/detail/TM15G",-1
23690,"http://courses.it.ox.ac.uk/detail/TM15C",-1
23711,"http://blogs.it.ox.ac.uk/fawei/2012/03/",-1
23807,"http://blogs.it.ox.ac.uk/fawei/2014/01/24/ltg-announce-hilary-term-14-week-1-tes-courses-weblearn-open/",-1
23822,"http://blogs.it.ox.ac.uk/fawei/2012/05/22/how-to-gather-feedback-from-your-audience-about-your-podcasts-2/",-1
23847,"http://courses.it.ox.ac.uk/cgi-bin/public/courses.pl?code=TOVH",-1
23864,"http://courses.it.ox.ac.uk/detail/TDBI",-1
23881,"http://courses.it.ox.ac.uk/detail/TDAB",-1
23893,"http://blogs.it.ox.ac.uk/adamweblearn/2010/05/",-1
23903,"http://blogs.it.ox.ac.uk/adamweblearn/2010/01/new-version-of-weblearn-released/",-1
23959,"http://blogs.it.ox.ac.uk/adamweblearn/2010/02/administration-sites-what-is-the-difference-between-the-admin-and-member-roles/",-1
23962,"http://blogs.it.ox.ac.uk/adamweblearn/2010/02/administration-sites-what-can-the-audit-role-do/",-1
23966,"http://blogs.it.ox.ac.uk/adamweblearn/2010/02/automatically-updating-a-site-from-a-database-with-a-script/",-1
24006,"http://blogs.it.ox.ac.uk/adamweblearn/2009/10/page/2/",-1
24105,"http://blogs.it.ox.ac.uk/adamweblearn/2012/07/seminar-using-digital-media-to-support-research-and-teaching/",1
24107,"http://blogs.it.ox.ac.uk/adamweblearn/2012/07/weblearn-unavailable-on-9-august-2012-7-11am/",-1
24132,"http://blogs.it.ox.ac.uk/adamweblearn/2012/03/how-do-i-delete-sites/",-1
24143,"http://blogs.it.ox.ac.uk/adamweblearn/2012/05/weblearn-upgraded-to-2-8-ox1-known-issues/",-1
24146,"http://blogs.it.ox.ac.uk/listeningforimpact/2010/11/29/feedback-from-oxford-students/",-1
24148,"http://blogs.it.ox.ac.uk/listeningforimpact/2011/04/12/what-staff-think-of-oxford%E2%80%99s-podcasting-activities/",-1
24171,"http://blogs.it.ox.ac.uk/adamweblearn/2012/01/humanities-student-enrolment-system-now-working/",-1
24179,"http://blogs.it.ox.ac.uk/adamweblearn/2011/12/1423/",-1
24214,"http://blogs.it.ox.ac.uk/adamweblearn/2013/04/do-you-want-to-change-a-site-url/",-1
24260,"http://blogs.it.ox.ac.uk/adamweblearn/2013/03/weblearn-user-group-meeting-20-march-2pm/",-1
24262,"http://blogs.it.ox.ac.uk/adamweblearn/2013/02/teaching-with-sakai-innovation-award-twisa-now-open-for-entries/",-1
24264,"http://blogs.it.ox.ac.uk/adamweblearn/2013/02/weblearn-unavailable-on-12-february-2013-7-9am/",-1
24266,"http://blogs.it.ox.ac.uk/adamweblearn/2013/02/ses-oxcap-when-is-a-course-upcoming/",-1
24354,"http://blogs.it.ox.ac.uk/lecture-capture/2014/07/",-1
24362,"http://blogs.it.ox.ac.uk/lecture-capture/2014/07/15/a-positive-portrayal-of-lecture-capture-from-history-of-art/",-1
24384,"http://blogs.it.ox.ac.uk/lecture-capture/where-else-is-using-panopto/",-1
24391,"https://data.ox.ac.uk/doc/dataset/oxpoints",-1
24541,"http://blogs.oii.ox.ac.uk/policy/new-issue-of-policy-and-internet-23/",-1
24924,"http://api.oii.ox.ac.uk/",-1
25048,"http://mirror.ox.ac.uk/sites/www.chiark.greenend.org.uk/~sgtatham/putty/wishlist/virtuallock.html",-1
25405,"http://mirror.ox.ac.uk/sites/www.chiark.greenend.org.uk/~sgtatham/putty/wishlist/ssh2-cbc-weakness.html",-1
25728,"http://www.ovg.ox.ac.uk/",-1
25772,"http://oxfordconnect.conted.ox.ac.uk/events/2013/pi-day-live-marcus-du-sautoy/find-pi",-1
26166,"http://collider.physics.ox.ac.uk/",-1
26218,"http://blog.qeh.ox.ac.uk/",-1
26240,"http://bookshelf.mml.ox.ac.uk/2014/02/07/my-oxford/",-1
26289,"http://bookshelf.mml.ox.ac.uk/2014/01/19/bons-mots-le-creneau/",-1
26303,"http://bookshelf.mml.ox.ac.uk/2013/11/25/an-admissions-interviewer-speaks-out/",-1
26397,"http://users.ox.ac.uk/~mikef/pubs/NT_Seminar_Oxford_Fraser_1996.html",-1
26573,"http://blog.qeh.ox.ac.uk/?p=100",-1
26589,"http://blog.qeh.ox.ac.uk/?p=465&replytocom=28143",-1
26635,"http://blogs.it.ox.ac.uk/beyond2012/2013/04/",-1
26640,"http://blogs.it.ox.ac.uk/beyond2012/2012/06/03/speakers-and-presentations/",-1
26680,"http://blogs.oii.ox.ac.uk/cobo/?cat=8",-1
26758,"http://blogs.oii.ox.ac.uk/cobo/?author=2",-1
26759,"http://blogs.oii.ox.ac.uk/cobo/?cat=20&paged=3",-1
27307,"http://ota.ox.ac.uk/desc/1856",-1
29123,"http://ota.ox.ac.uk/desc/4147",-1
29649,"http://ota.ox.ac.uk/desc/4451",-1
29765,"http://ota.ox.ac.uk/desc/5064",-1
30117,"http://ota.ox.ac.uk/desc/3136",-1
30738,"http://blogs.it.ox.ac.uk/listeningforimpact/2010/11/19/whats-in-an-ip-address/",-1
30938,"http://blog.qeh.ox.ac.uk/?m=201301",-1
30961,"http://blog.qeh.ox.ac.uk/?tag=india-sen-economic-growth-human-development",-1
30986,"http://blog.qeh.ox.ac.uk/?tag=deportation",-1
31031,"http://blog.qeh.ox.ac.uk/?cat=95",-1
31058,"http://blog.qeh.ox.ac.uk/?page_id=10",-1
31085,"http://bookshelf.mml.ox.ac.uk/category/french-literature/page/2/",-1
31187,"http://bookshelf.mml.ox.ac.uk/2014/05/01/100-good-reasons-to-study-modern-languages-at-university-reason-number-99/",-1
31188,"http://bookshelf.mml.ox.ac.uk/2015/02/18/young-translators/",-1
31190,"http://www.mod-langs.ox.ac.uk/kemp",-1
31199,"http://bookshelf.mml.ox.ac.uk/2014/05/01/100-good-reasons-to-study-modern-languages-at-university-reason-number-99/?replytocom=1119",-1
31211,"http://bookshelf.mml.ox.ac.uk/2015/01/14/oxford-university-uniq-summer-school-2015/",-1
31225,"http://crim.law.ox.ac.uk/2013/01/",-1
31243,"http://crim.law.ox.ac.uk/lecture-on-legitimacy-and-crime-control/",-1
31265,"http://crim.law.ox.ac.uk/why-sentencing-matters/",-1
31269,"http://bordercriminologies.law.ox.ac.uk/category/research-project/",-1
31272,"http://bordercriminologies.law.ox.ac.uk/category/research-methods-2/",-1
31301,"http://crim.law.ox.ac.uk/death-penalty-in-japan/",-1
31305,"http://bookshelf.mml.ox.ac.uk/2014/09/03/personal-statements/",-1
31306,"http://crim.law.ox.ac.uk/can-immigration-detention-be-legitimate/",-1
31318,"http://blogs.it.ox.ac.uk/technology-at-work/category/organisation/",-1
31331,"http://crim.law.ox.ac.uk/knowledge-exchange-2/events/seminar-series/custodial-research/",2
31333,"http://crim.law.ox.ac.uk/knowledge-exchange-2/events/seminar-series/",2
31433,"http://blogs.it.ox.ac.uk/externalevents/",-1
31470,"http://blogs.it.ox.ac.uk/dcut/2006/10/02/student-offer-free-course/",-1
31603,"http://blogs.it.ox.ac.uk/icp/category/events/",-1
31637,"http://blogs.it.ox.ac.uk/dcut/2008/10/06/new-termnew-year/",-1
31826,"http://www.ict.ox.ac.uk/oxford/strategy/index.xml?style=text",-1
32052,"http://www.ict.ox.ac.uk/strategy/events/wallom/img4.html",-1
32156,"http://admissions.chem.ox.ac.uk/admissions-criteria.aspx",-1
32158,"http://admissions.chem.ox.ac.uk/open-days.aspx",-1
32159,"http://admissions.chem.ox.ac.uk/Default.aspx",-1
32169,"http://admissions.chem.ox.ac.uk/admissions-criteria.aspx?skin=printerfriendly",-1
32172,"http://admissions.chem.ox.ac.uk/july-2015.aspx",-1
32177,"http://admissions.chem.ox.ac.uk/open-days.aspx?skin=printerfriendly",-1
32180,"http://admissions.chem.ox.ac.uk/july-2015.aspx?skin=printerfriendly",-1
32222,"http://caesr-web.chem.ox.ac.uk/home",-1
32260,"http://saf.chem.ox.ac.uk/simple-measurements-1.aspx",-1
32295,"http://blogs.it.ox.ac.uk/katelindsay/2010/01/14/why-are-users-useful/",-1
32303,"http://admissions.chem.ox.ac.uk/Secure/Login.aspx",-1
32313,"http://admissions.chem.ox.ac.uk/Secure/Login.aspx?returnurl=%2Fadmissions-criteria.aspx",-1
32319,"http://admissions.chem.ox.ac.uk/further-information.aspx",-1
32321,"http://admissions.chem.ox.ac.uk/SearchResults.aspx",-1
32323,"http://admissions.chem.ox.ac.uk/part-ii-year.aspx",-1
32328,"http://admissions.chem.ox.ac.uk/",-1
32332,"http://admissions.chem.ox.ac.uk/Help.aspx?helpkey=search-help",-1
32334,"http://admissions.chem.ox.ac.uk/SearchResults.aspx?skin=printerfriendly",-1
32337,"http://admissions.chem.ox.ac.uk/research.aspx",-1
32338,"http://admissions.chem.ox.ac.uk/further-information.aspx?skin=printerfriendly",-1
32339,"http://admissions.chem.ox.ac.uk/chemistry.aspx",-1
32340,"http://admissions.chem.ox.ac.uk/oxford-.aspx",-1
32341,"http://admissions.chem.ox.ac.uk/Secure/Login.aspx?returnurl=%2Fadmissions-criteria.aspx&skin=printerfriendly",-1
32342,"http://admissions.chem.ox.ac.uk/part-ii-year.aspx?skin=printerfriendly",-1
32344,"http://admissions.chem.ox.ac.uk/course.aspx",-1
32345,"http://admissions.chem.ox.ac.uk/physical-and-theoretical-chemistry-.aspx",-1
32348,"http://admissions.chem.ox.ac.uk/Secure/Login.aspx?returnurl=%2F",-1
32350,"http://admissions.chem.ox.ac.uk/inorganic-chemistry.aspx",-1
32351,"http://admissions.chem.ox.ac.uk/organic-chemistry.aspx",-1
32352,"http://admissions.chem.ox.ac.uk/how-to-apply.aspx",-1
32353,"http://admissions.chem.ox.ac.uk/colleges.aspx",-1
32355,"http://admissions.chem.ox.ac.uk/home.aspx",-1
32358,"http://www.chem.ox.ac.uk/oc/oll.html",-1
32359,"http://admissions.chem.ox.ac.uk/course.aspx?skin=printerfriendly",-1
32361,"http://admissions.chem.ox.ac.uk/Secure/Login.aspx?returnurl=%2Fchemistry.aspx",-1
32363,"http://admissions.chem.ox.ac.uk/?skin=printerfriendly",-1
32364,"http://admissions.chem.ox.ac.uk/research.aspx?skin=printerfriendly",-1
32365,"http://admissions.chem.ox.ac.uk/chemistry.aspx?skin=printerfriendly",-1
32366,"http://admissions.chem.ox.ac.uk/how-to-apply.aspx?skin=printerfriendly",-1
32368,"http://admissions.chem.ox.ac.uk/oxford-.aspx?skin=printerfriendly",-1
32373,"http://admissions.chem.ox.ac.uk/home.aspx?skin=printerfriendly",-1
32377,"http://admissions.chem.ox.ac.uk/colleges.aspx?skin=printerfriendly",-1
32430,"http://course.chem.ox.ac.uk/feedback.aspx",-1
32434,"http://course.chem.ox.ac.uk/organic-chemistry-junior-demonstrators-2014-2015.aspx",-1
32436,"http://course.chem.ox.ac.uk/hilary.aspx",-1
32465,"http://course.chem.ox.ac.uk/Secure/Login.aspx?returnurl=%2Fhilary-PTCL.aspx",-1
32471,"http://course.chem.ox.ac.uk/hilary-year-1-2015.aspx",-1
32473,"http://course.chem.ox.ac.uk/trinity-year-1-2015.aspx?skin=printerfriendly",-1
32486,"http://course.chem.ox.ac.uk/introduction-to-biological-chemistry-year-1-2015.aspx",-1
32518,"http://cryst.chem.ox.ac.uk/2006.html",-1
32524,"http://course.chem.ox.ac.uk/michaelmas-year-1-2014-.aspx",-1
32532,"http://cryst.chem.ox.ac.uk/2009/05.html",-1
32566,"http://cryst.chem.ox.ac.uk/2014/05.html",-1
32571,"http://cryst.chem.ox.ac.uk/2015/05.html",-1
32577,"http://cryst.chem.ox.ac.uk/red-kite-meeting.html",-1
32698,"http://course.chem.ox.ac.uk/5-the-co-co2-equilibrium.aspx",-1
32703,"http://course.chem.ox.ac.uk/s3-spectroscopy-of-atoms-and-flames.aspx",-1
32712,"http://course.chem.ox.ac.uk/Secure/Login.aspx?returnurl=%2Fsafety.aspx",-1
32779,"http://course.chem.ox.ac.uk/1st-year-experiments.aspx",-1
32784,"http://course.chem.ox.ac.uk/Secure/Login.aspx?returnurl=%2F1new-page.aspx",-1
32785,"http://course.chem.ox.ac.uk/inorganic-practicals.aspx",-1
32832,"http://course.chem.ox.ac.uk/1new-page.aspx?skin=printerfriendly",-1
32838,"http://course.chem.ox.ac.uk/SiteMap.aspx",-1
32881,"http://course.chem.ox.ac.uk/year-1.aspx?skin=printerfriendly",-1
32888,"http://course.chem.ox.ac.uk/hilary-term.aspx",-1
32907,"http://course.chem.ox.ac.uk/theoretical-chemistry-year-3-2015-1.aspx",-1
32920,"http://course.chem.ox.ac.uk/theoretical-chemistry-year-3-2015.aspx",-1
32941,"http://course.chem.ox.ac.uk/transition-metal-catalysis-year-3-2014.aspx",-1
33066,"http://bayley.chem.ox.ac.uk/contactus/",-1
33079,"http://www2.physics.ox.ac.uk/research/rudolf-peierls-centre-for-theoretical-physics/seminars",2
33089,"http://bayley.chem.ox.ac.uk/journalclub/",-1
33098,"http://www2.physics.ox.ac.uk/research/rudolf-peierls-centre-for-theoretical-physics/seminars?date=2009",2
33099,"http://www2.physics.ox.ac.uk/research/rudolf-peierls-centre-for-theoretical-physics/seminars?date=2011",2
33100,"http://www2.physics.ox.ac.uk/research/rudolf-peierls-centre-for-theoretical-physics/seminars?date=2013",2
33101,"http://www2.physics.ox.ac.uk/research/rudolf-peierls-centre-for-theoretical-physics/seminars?date=2008",2
33102,"http://www2.physics.ox.ac.uk/research/rudolf-peierls-centre-for-theoretical-physics/seminars?date=2010",2
33103,"http://www2.physics.ox.ac.uk/research/rudolf-peierls-centre-for-theoretical-physics/seminars?date=2014",2
33104,"http://www2.physics.ox.ac.uk/research/rudolf-peierls-centre-for-theoretical-physics/seminars?date=2012",2
33105,"http://www2.physics.ox.ac.uk/research/rudolf-peierls-centre-for-theoretical-physics/seminars?date=2014.5",2
33106,"http://www2.physics.ox.ac.uk/research/rudolf-peierls-centre-for-theoretical-physics/seminars?date=2014.6",2
33107,"http://www2.physics.ox.ac.uk/research/rudolf-peierls-centre-for-theoretical-physics/seminars?date=2014.8",2
33109,"http://www2.physics.ox.ac.uk/research/rudolf-peierls-centre-for-theoretical-physics/seminars?date=2014.9",2
33110,"http://www2.physics.ox.ac.uk/research/rudolf-peierls-centre-for-theoretical-physics/seminars?date=2014.10",2
33112,"http://www2.physics.ox.ac.uk/research/rudolf-peierls-centre-for-theoretical-physics/seminars?date=2014.11",2
33115,"http://www2.physics.ox.ac.uk/research/rudolf-peierls-centre-for-theoretical-physics/seminars?date=2014.12",2
33143,"http://www2.physics.ox.ac.uk/research/astrophysics/seminars",2
33207,"http://www.xtl.ox.ac.uk/author/djw.html",-1
33650,"http://www.ictf.ox.ac.uk/conference/2004/planning/",-1
33971,"http://blogs.it.ox.ac.uk/modelling4all/2012/06/01/12-june-modelling4all-seminar-at-said/",1
34643,"http://mirror.ox.ac.uk/sites/www.tldp.org/",-1
34855,"http://blogs.it.ox.ac.uk/martinw/2011/09/13/",-1
34931,"http://blogs.it.ox.ac.uk/dcut/2009/01/",-1
34980,"http://blogs.it.ox.ac.uk/externalevents/2010/09/06/open-ed-2010-oer-impact-and-sustainability/",-1
34982,"http://blogs.it.ox.ac.uk/externalevents/2010/09/06/e-learning-debate-2010/",-1
35061,"http://blogs.it.ox.ac.uk/dcut/2012/03/05/any-good-ideas-on-what-we-should-be-providing-online-for-students/",-1
35068,"http://blogs.it.ox.ac.uk/data-architecture/",-1
35070,"http://blogs.it.ox.ac.uk/adalovelace/",-1
35174,"http://blogs.it.ox.ac.uk/adalovelace/2013/10/21/editathon-success/ada1/",-1
35199,"http://blogs.it.ox.ac.uk/dcut/category/uncategorized/page/2/",-1
35254,"http://blogs.it.ox.ac.uk/listeningforimpact/2010/12/08/feedback-received-by-academics/",-1
35456,"http://www.gtc.ox.ac.uk/academic/lectures-seminars/trinity-term-2nd-year-dphil-presentations.html",2
35467,"http://www.gtc.ox.ac.uk/academic/lectures-seminars/gtlectures/green-templeton-lectures-2015.html",-1
35472,"http://www.gtc.ox.ac.uk/academic/lectures-seminars/gtlectures.html",-1
35720,"http://www.well.ox.ac.uk/for-non-scientists-6",-1
35727,"http://www.well.ox.ac.uk/seminars-3",2
35834,"https://morse.well.ox.ac.uk/mailman/listinfo/seminars",-1
35836,"https://morse.well.ox.ac.uk/mailman/admin/seminars",-1
35847,"https://morse.well.ox.ac.uk/mailman/listinfo/mr-seminar",-1
35850,"https://morse.well.ox.ac.uk/mailman/listinfo/joint-seminar-organisers",-1
35877,"http://www.keble.ox.ac.uk/students/financial-matters",-1
35975,"http://www.linacre.ox.ac.uk/current-members/funding",-1
36481,"http://eprints.maths.ox.ac.uk/1195/",-1
36774,"http://www.maths.ox.ac.uk/events/list/635/all",1
36790,"http://www.maths.ox.ac.uk/events/next/670",1
37343,"https://www1.maths.ox.ac.uk/events/conference-facilities/rooms/seminar-rooms",-1
37382,"https://www1.maths.ox.ac.uk/events/list/663",2
37696,"https://www.maths.ox.ac.uk/groups/numerical-analysis",-1
37714,"https://www.maths.ox.ac.uk/groups/numerical-analysis/internal-seminars",1
37719,"https://www.maths.ox.ac.uk/groups/numerical-analysis/computational-mathematics-and-applications-seminar",1
37933,"http://www.cs.ox.ac.uk/seminarsEvents.html",2
37992,"https://www1.maths.ox.ac.uk/groups/mathematical-biology/seminars",1
38031,"https://www1.maths.ox.ac.uk/groups/logic/seminars",2
38182,"http://www.maths.ox.ac.uk/taxonomy/term/2981",-1
38391,"http://www.maths.ox.ac.uk/events/past/663/all?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C",2
38857,"http://www.maths.ox.ac.uk/events/past/685?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C",2
38860,"http://www.maths.ox.ac.uk/events/past/684?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C",2
38861,"http://www.maths.ox.ac.uk/events/past/683?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C",2
38863,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C",2
38864,"http://www.maths.ox.ac.uk/events/past/681?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C",2
39258,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=20",2
39259,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=8",2
39260,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=7",2
39261,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=6",2
39262,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=5",2
39263,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=4",2
39264,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=3",2
39265,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=2",2
39266,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=1",2
39407,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=11",2
39408,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=10",2
39409,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=9",2
39425,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=18",2
39426,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=17",2
39427,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=16",2
39428,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=15",2
39429,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=14",2
39430,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=13",2
39431,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=12",2
39432,"http://www.maths.ox.ac.uk/events/past/682?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=19",2
39517,"http://www.maths.ox.ac.uk/events/past/684/1990--now?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C",2
39520,"http://www.maths.ox.ac.uk/events/past/684?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=1",2
39541,"http://www.maths.ox.ac.uk/events/past/684/1990--now?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=1",2
39598,"http://www.maths.ox.ac.uk/events/past/685/1990--now?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C",2
39599,"http://www.maths.ox.ac.uk/events/past/685?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=1",2
39660,"http://www.maths.ox.ac.uk/events/past/685/1990--now?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C&page=1",2
39977,"http://www.maths.ox.ac.uk/taxonomy/term/2615?page=1",-1
40282,"http://www.maths.ox.ac.uk/node/4304",1
40536,"http://www.maths.ox.ac.uk/events/past/680?field_seminar_date_value%5Bmax%5D=&field_seminar_date_value%5Bmin%5D=&field_seminar_date_value%5Bvalue%5D=&field_seminar_date_value_op=%3C",2
